method,name,group,module_type,region,decode_step,m,input_shape,backend,elapsed_ms
sparse_bf16,language_model.layers.21.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.12121599912643433
sparse_bf16,language_model.layers.21.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.12444800138473511
sparse_bf16,language_model.layers.21.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,1.235967993736267
sparse_bf16,language_model.layers.21.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,3.5768320560455322
sparse_bf16,language_model.layers.21.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,3.56659197807312
sparse_bf16,language_model.layers.21.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,prefill,,16384,1x16384x12288,sparse_bf16,3.5522561073303223
sparse_bf16,language_model.layers.22.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,2.4002559185028076
sparse_bf16,language_model.layers.22.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,1.2831039428710938
sparse_bf16,language_model.layers.22.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.11622399836778641
sparse_bf16,language_model.layers.22.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.12070400267839432
sparse_bf16,language_model.layers.22.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,1.2369920015335083
sparse_bf16,language_model.layers.22.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,3.571712017059326
sparse_bf16,language_model.layers.22.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,3.570688009262085
sparse_bf16,language_model.layers.22.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,prefill,,16384,1x16384x12288,sparse_bf16,3.552288055419922
sparse_bf16,language_model.layers.23.self_attn.q_proj,self_attn.q_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,2.4053759574890137
sparse_bf16,language_model.layers.23.self_attn.k_proj,self_attn.k_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.3604159951210022
sparse_bf16,language_model.layers.23.self_attn.v_proj,self_attn.v_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.35839998722076416
sparse_bf16,language_model.layers.23.self_attn.o_proj,self_attn.o_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,1.2339199781417847
sparse_bf16,language_model.layers.23.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,3.5727360248565674
sparse_bf16,language_model.layers.23.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,3.5870718955993652
sparse_bf16,language_model.layers.23.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,prefill,,16384,1x16384x12288,sparse_bf16,3.59116792678833
sparse_bf16,language_model.layers.24.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,2.434015989303589
sparse_bf16,language_model.layers.24.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,1.300704002380371
sparse_bf16,language_model.layers.24.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.11395200341939926
sparse_bf16,language_model.layers.24.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.11990399658679962
sparse_bf16,language_model.layers.24.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,1.2339199781417847
sparse_bf16,language_model.layers.24.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,3.5727360248565674
sparse_bf16,language_model.layers.24.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,3.7990400791168213
sparse_bf16,language_model.layers.24.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,prefill,,16384,1x16384x12288,sparse_bf16,3.9772160053253174
sparse_bf16,language_model.layers.25.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,2.403359889984131
sparse_bf16,language_model.layers.25.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,1.2496639490127563
sparse_bf16,language_model.layers.25.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.11852800101041794
sparse_bf16,language_model.layers.25.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.12300799787044525
sparse_bf16,language_model.layers.25.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,1.2349439859390259
sparse_bf16,language_model.layers.25.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,3.57478404045105
sparse_bf16,language_model.layers.25.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,3.5645439624786377
sparse_bf16,language_model.layers.25.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,prefill,,16384,1x16384x12288,sparse_bf16,3.54201602935791
sparse_bf16,language_model.layers.26.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,2.40230393409729
sparse_bf16,language_model.layers.26.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,1.2799040079116821
sparse_bf16,language_model.layers.26.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.11779200285673141
sparse_bf16,language_model.layers.26.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.12115199863910675
sparse_bf16,language_model.layers.26.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,1.235967993736267
sparse_bf16,language_model.layers.26.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,3.5819520950317383
sparse_bf16,language_model.layers.26.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,3.56659197807312
sparse_bf16,language_model.layers.26.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,prefill,,16384,1x16384x12288,sparse_bf16,3.5491840839385986
sparse_bf16,language_model.layers.27.self_attn.q_proj,self_attn.q_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,2.4053759574890137
sparse_bf16,language_model.layers.27.self_attn.k_proj,self_attn.k_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.3614720106124878
sparse_bf16,language_model.layers.27.self_attn.v_proj,self_attn.v_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.35843199491500854
sparse_bf16,language_model.layers.27.self_attn.o_proj,self_attn.o_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,1.2339199781417847
sparse_bf16,language_model.layers.27.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,3.5880959033966064
sparse_bf16,language_model.layers.27.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,3.580928087234497
sparse_bf16,language_model.layers.27.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,prefill,,16384,1x16384x12288,sparse_bf16,3.5594239234924316
sparse_bf16,language_model.layers.28.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,2.4135680198669434
sparse_bf16,language_model.layers.28.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,1.2842880487442017
sparse_bf16,language_model.layers.28.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.11865600198507309
sparse_bf16,language_model.layers.28.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.13782399892807007
sparse_bf16,language_model.layers.28.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,1.2339199781417847
sparse_bf16,language_model.layers.28.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,3.57478404045105
sparse_bf16,language_model.layers.28.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,3.5635199546813965
sparse_bf16,language_model.layers.28.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,prefill,,16384,1x16384x12288,sparse_bf16,3.546112060546875
sparse_bf16,language_model.layers.29.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,2.399264097213745
sparse_bf16,language_model.layers.29.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,1.2832000255584717
sparse_bf16,language_model.layers.29.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.11814399808645248
sparse_bf16,language_model.layers.29.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.12198399752378464
sparse_bf16,language_model.layers.29.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,1.2339199781417847
sparse_bf16,language_model.layers.29.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,3.577824115753174
sparse_bf16,language_model.layers.29.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,3.5645439624786377
sparse_bf16,language_model.layers.29.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,prefill,,16384,1x16384x12288,sparse_bf16,3.545088052749634
sparse_bf16,language_model.layers.30.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,2.40230393409729
sparse_bf16,language_model.layers.30.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,1.2807040214538574
sparse_bf16,language_model.layers.30.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.11859200149774551
sparse_bf16,language_model.layers.30.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.12204799801111221
sparse_bf16,language_model.layers.30.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,1.499168038368225
sparse_bf16,language_model.layers.30.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,4.023295879364014
sparse_bf16,language_model.layers.30.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,3.7969601154327393
sparse_bf16,language_model.layers.30.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,prefill,,16384,1x16384x12288,sparse_bf16,3.9813120365142822
sparse_bf16,language_model.layers.31.self_attn.q_proj,self_attn.q_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,2.615295886993408
sparse_bf16,language_model.layers.31.self_attn.k_proj,self_attn.k_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.36048001050949097
sparse_bf16,language_model.layers.31.self_attn.v_proj,self_attn.v_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,0.35839998722076416
sparse_bf16,language_model.layers.31.self_attn.o_proj,self_attn.o_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,1.4602240324020386
sparse_bf16,language_model.layers.31.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,3.8062400817871094
sparse_bf16,language_model.layers.31.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,prefill,,16384,1x16384x4096,sparse_bf16,3.56659197807312
sparse_bf16,language_model.layers.31.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,prefill,,16384,1x16384x12288,sparse_bf16,3.5532801151275635
sparse_bf16,language_model.layers.0.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.16991999745368958
sparse_bf16,language_model.layers.0.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.12409599870443344
sparse_bf16,language_model.layers.0.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.11107199639081955
sparse_bf16,language_model.layers.0.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.10831999778747559
sparse_bf16,language_model.layers.0.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.1327040046453476
sparse_bf16,language_model.layers.0.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.1154559999704361
sparse_bf16,language_model.layers.0.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.10601600259542465
sparse_bf16,language_model.layers.0.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,0,1,1x1x12288,sparse_bf16,0.2001280039548874
sparse_bf16,language_model.layers.1.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.11753600090742111
sparse_bf16,language_model.layers.1.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.10819199681282043
sparse_bf16,language_model.layers.1.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.1035199984908104
sparse_bf16,language_model.layers.1.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.09859199821949005
sparse_bf16,language_model.layers.1.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.12454400211572647
sparse_bf16,language_model.layers.1.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.11030399799346924
sparse_bf16,language_model.layers.1.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.10569600015878677
sparse_bf16,language_model.layers.1.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,0,1,1x1x12288,sparse_bf16,0.19359999895095825
sparse_bf16,language_model.layers.2.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.11404799669981003
sparse_bf16,language_model.layers.2.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.1069440022110939
sparse_bf16,language_model.layers.2.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.10003200173377991
sparse_bf16,language_model.layers.2.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.09801600128412247
sparse_bf16,language_model.layers.2.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.1233920007944107
sparse_bf16,language_model.layers.2.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.11327999830245972
sparse_bf16,language_model.layers.2.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.10371199995279312
sparse_bf16,language_model.layers.2.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,0,1,1x1x12288,sparse_bf16,0.1902720034122467
sparse_bf16,language_model.layers.3.self_attn.q_proj,self_attn.q_proj,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.10937599837779999
sparse_bf16,language_model.layers.3.self_attn.k_proj,self_attn.k_proj,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.10620799660682678
sparse_bf16,language_model.layers.3.self_attn.v_proj,self_attn.v_proj,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.10304000228643417
sparse_bf16,language_model.layers.3.self_attn.o_proj,self_attn.o_proj,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.12508800625801086
sparse_bf16,language_model.layers.3.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.11456000059843063
sparse_bf16,language_model.layers.3.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.10867200046777725
sparse_bf16,language_model.layers.3.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,0,1,1x1x12288,sparse_bf16,0.1932159960269928
sparse_bf16,language_model.layers.4.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.11235199868679047
sparse_bf16,language_model.layers.4.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.10150399804115295
sparse_bf16,language_model.layers.4.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.10118400305509567
sparse_bf16,language_model.layers.4.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.09852799773216248
sparse_bf16,language_model.layers.4.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.12134400010108948
sparse_bf16,language_model.layers.4.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.11606399714946747
sparse_bf16,language_model.layers.4.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.10655999928712845
sparse_bf16,language_model.layers.4.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,0,1,1x1x12288,sparse_bf16,0.1905599981546402
sparse_bf16,language_model.layers.5.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.11302399635314941
sparse_bf16,language_model.layers.5.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.10275200009346008
sparse_bf16,language_model.layers.5.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,0,1,1x1x4096,sparse_bf16,0.10054399818181992
